Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
"Korea, Rep.",KOR,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-7.43810883521265,-5.06178450919064,-2.35939468675442,-1.0285657325131,-0.256624714895898,0.550821023611839,4.70557813567076,6.55706686055171,6.61835014275336,1.90806768036754,-0.99608166529969,-2.46317142245175,-1.0728282197886,0.361264648763417,-0.685179240903236,-1.01028270901248,-3.21097978495545,-0.556036940343296,11.808094092513,6.12383484305732,2.07053226267329,1.55382838529376,1.50000216552797,2.01134421667168,3.82891924974068,2.4350147581429,0.781177378587097,1.12633713354456,-0.0107379662798886,4.68688325285286,3.18489253209495,1.49489637805296,2.79428041507805,4.9793997028498,5.33573320727935,..
"Korea, Rep.",KOR,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.53071578453277,0.491977767036423,1.08955462790936,1.82444051020765,1.95959309274639,2.26405507168503,2.40453697727535,2.43349387828592,1.15100009116463,1.21454541366207,4.15447574681057,2.57658775921117,3.44613065430837,1.61494145998461,0.0928572219474356,0.856764854604379,1.0748253773648,2.16726143816035,1.52277806941507,0.0176652446045777,1.53322282005646,1.69081025391673,..,..,..,..
"Korea, Rep.",KOR,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,29.9483795149714,27.7231021678505,26.773315819103,27.0685235816815,28.2251199360672,27.9114785959881,27.059229152439,28.0962629622383,29.0716131975065,31.4341458625308,34.749778827695,36.8457700990767,34.5446010571809,33.0126153386498,34.113362813153,34.8243056638929,35.9242809822591,33.1342838494779,22.9353911900851,26.673147208034,32.9417043394478,31.559591539701,30.9395937128292,32.0149056239406,32.1170627000281,32.1630754950031,32.7006775807496,32.5795311571119,33.0185129419655,28.4656576954675,32.0228750628306,32.9588326088539,31.0012380789348,29.1022098500579,29.161357181239,..
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.00884924681681769,0.133786304177003,0.0845182022893601,0.0756705328662566,0.110218324593036,0.225103820510576,0.38372301318403,0.408181088477769,0.501264492085213,0.449333408366115,0.276902644987563,0.355014410558114,0.204510876661625,0.150039644075177,0.176366376616861,0.317487250289237,0.385374438857252,0.507453152757772,1.43759870314996,1.91920873766088,1.65292982810506,0.661792847149404,0.392811366764448,0.518059103945985,1.2088421983142,1.51905522678094,0.905507316247964,0.78623531608103,1.11627293123935,1.00028277719401,0.867739217755677,0.812748038975569,0.776565597037322,0.977830215350653,0.701830643158137,..
"Korea, Rep.",KOR,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,5.5767736345945,5.69231041964465,5.42292903917908,5.14028876107887,5.2653789376736,5.23292948202264,5.16223569563721,5.01514020481651,5.178980248414,5.18579490655379,5.18573080703198,5.33810043050601,5.51428292176823,5.56263911300833,5.67907221454916,5.84682486782695,6.05028080504829,6.13664336553879,6.17488959635906,6.16005994873271,6.01569196430682,5.9863864733451,6.05444828165674,6.22147066238881,6.39100421341315,..
"Korea, Rep.",KOR,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,22.8493844156759,23.3634704925511,23.3832394273768,24.4094349473576,25.6189336340429,25.2343562657944,26.7394032494323,27.7757408887283,28.169828515733,26.6833216091304,25.0461486550885,25.2081349059882,24.4762702735998,24.5603092297014,24.9216770838434,25.3403961404472,24.4519697883861,24.022778515327,24.8718869801333,25.5053285143606,28.9762504987088,27.5746794809313,27.1751107158842,26.6823898807497,28.513196151783,28.275237589929,27.813693605623,28.202068285946,28.6009920729322,28.7235793255665,30.7189936881077,31.3665073165458,31.0047240208618,30.9733578231023,30.2900678696864,..
Indonesia,IDN,"GDP per capita, PPP (constant 2011 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,4477.31017385196,4793.08304715829,5053.02252809722,5331.23591464307,5642.55852166954,6022.60906167659,6386.63762085812,6590.30912566644,5644.53309111613,5610.36981318775,5805.80873388041,5935.74756700219,6119.47777671807,6326.48053093945,6556.64070570064,6838.4219533619,7119.90272675612,7472.80708397765,7819.06807066927,8074.50029176674,8465.29567386581,8870.28418891497,9282.70600469384,9674.60655698761,10033.4817917403,..
Indonesia,IDN,Trade (% of GDP),NE.TRD.GNFS.ZS,54.3893689762423,53.0629674378548,49.3611413695542,54.2028872975091,47.6649626291205,42.650063738216,39.9738618316336,46.3317057738821,44.8662521571636,45.6936059527346,49.0618931559003,49.8993458748897,52.8497482896781,50.5233390116143,51.87710115893,53.9585895055465,52.2647436834928,55.993896330638,96.1861942388456,62.9439129549135,71.4368759893274,69.79320570338,59.0794635777344,53.6164940177821,59.7612921560284,63.9879358688635,56.6571268148867,54.8292499782075,58.5613996312961,45.5121213687054,46.7012738758739,50.1800131841099,49.5828982992628,48.7464718840253,48.2014297389941,..
Indonesia,IDN,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,13.9686248889442,5.01747539947885,1.24544643212311,-1.51785151752746,3.509259189292,1.75139800332129,-0.999389741818461,1.53681105620305,2.68578946156763,2.87969096148116,1.5951325090848,1.69513278820536,2.93312495307247,2.98623771809045,1.14575409520989,-1.33426035187493,-0.615638917993953,-0.275370747929467,9.75007648241269,8.08434445305167,10.517741102322,8.27106118973081,6.29577874683821,7.33881745022393,4.67209423529753,4.14659938713492,5.4123058137465,4.04218699204524,1.05516870345029,2.80611796855043,1.89678799740844,2.47469299365618,-0.394140722908963,-0.7921583972428,-0.752416827824882,..
Indonesia,IDN,Cash surplus/deficit (% of GDP),GC.BAL.CASH.GD.ZS,..,..,..,..,..,..,..,..,..,..,0.401202085735446,0.438455058421164,-0.550647328392373,0.404820104361784,1.98917005446528,3.01508792244055,2.31594841940272,0.157528641363993,-1.74587903252152,-2.47339439341597,..,..,-0.294510518909138,-2.31553343961226,-1.10484365856682,..,..,..,..,..,-0.682449551087054,-1.07061071989681,-1.76022225518813,..,..,..
Indonesia,IDN,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,24.0682784656581,26.694088135273,27.7566384509137,31.3208222549126,26.8335900145526,27.9574168981422,29.5461937185614,30.1935078210006,28.8445285189629,32.5639919257637,30.6682469228267,31.5539620512025,30.4778873313568,29.4784233468804,31.0572933561407,31.9281390747003,30.6914984215988,31.7512617751424,16.7749637915351,11.3674011327578,22.2456969315568,22.539266316067,21.4040702075173,25.598498895472,24.0563655993772,25.0814099389568,25.4002172943548,24.9202838487256,27.8162445798583,30.9851924139981,32.8801214533559,32.984333259305,35.0715936108884,34.0493389817664,34.6508153352645,..
Indonesia,IDN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,..,0.143824398500696,0.237554358709754,0.342043727213748,0.253388676350118,0.354939312394053,0.32225565926601,0.507048516225831,0.648739068046641,0.672217900003675,0.955198331395302,1.15629486437772,1.27734879560384,1.26829944495417,1.19225190091371,2.15007979628754,2.72419798262723,2.1677982984681,-0.252290447278198,-1.33257352862161,-2.75743993044112,-1.85568619470161,0.0741516383678891,-0.254256325802143,0.738243956866862,2.91611483303151,1.34794264064074,1.6030105718879,1.82632902403998,0.903919419654062,2.02517914576707,2.30298429390257,2.30978031844954,2.55708800408428,2.96545782281228,..
Indonesia,IDN,GDP per unit of energy use (constant 2011 PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP.KD,..,..,..,..,..,..,..,..,..,..,8.2372032601487,8.5534286292477,8.79788888805739,8.59071532114608,9.22638536835814,9.06741993104873,9.41858143071511,9.54017391165538,8.47276918288548,8.1520979662193,7.89089631538603,7.99031642082173,8.05045243953222,8.41084137280755,8.28638729125751,8.6051855759531,8.86946539604802,9.47623883129054,9.85067573865618,9.62717889820535,9.76584255467398,10.5768955439756,10.8687621690673,11.3785579057713,..,..
Indonesia,IDN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,12.9890525006684,12.0962731113443,11.9436838890856,12.7492176084697,14.5885135040798,15.9834129267866,16.7352594455358,16.9451418322499,19.6996996407748,19.735297170428,20.6619072704021,21.3542809758163,21.9607367445809,22.3049301319313,23.34803641637,24.1331893158247,25.6166359716992,26.7929649036271,24.9956712044896,25.9948784660887,27.745449084773,29.0533322156905,28.7183010257689,28.2528424056765,28.0658256810245,27.4075074800459,27.5375740802454,27.0484127487931,27.8142729854303,26.3554745271064,22.0386285924438,21.7608545038475,21.4509550553875,20.9842414013238,21.0169592808517,..
